latitud,longitud,area_construida,area_total,dormitorios,baños,estacionamiento,bodega,piscina,quincho,precio_uf,comuna,distancia_a_estacion_cercana,estacion_cercana,metro
-33.6210286,-70.6871551,92,102,3,2,Si,Si,Si,Si,2097.9,SAN BERNARDO,8669.114139,No metro,No
-33.323806,-70.7665,60,211,3,2,No,No,No,No,1632.19,LAMPA,8658.82784,No metro,No
-33.6163091,-70.699451,143,103,4,2,Si,Si,Si,Si,1924.65,SAN BERNARDO,8636.493191,No metro,No
-33.3269689,-70.7673722,51,120,2,1,Si,Si,Si,Si,1183.5,LAMPA,8588.904175,No metro,No
-33.3265044,-70.7669888,50,174,3,1,No,No,No,No,1451.07,LAMPA,8575.677905,No metro,No
-33.3255436,-70.7652767,73,75,1,2,Si,Si,Si,Si,1210,LAMPA,8468.459516,No metro,No
-33.301225,-70.745365,110,200,4,3,Si,Si,Si,Si,2550,LAMPA,8443.504095,No metro,No
-33.328275,-70.766062,118,325,4,3,No,No,No,Si,3000,LAMPA,8413.414305,No metro,No
-33.6190458,-70.684444,63,231,3,2,No,No,No,No,1713.32,SAN BERNARDO,8409.228125,No metro,No
-33.6174347,-70.6888316,62,103,3,2,Si,Si,Si,Si,1645.5537,SAN BERNARDO,8370.259788,No metro,No
-33.6168918,-70.689899,100,143,3,3,Si,Si,Si,Si,1509.8328,SAN BERNARDO,8350.327176,No metro,No
-33.3220677,-70.761881,86,166,3,2,Si,Si,Si,Si,2350,LAMPA,8346.123401,No metro,No
-33.3220677,-70.761881,97,170,3,3,Si,Si,Si,Si,2250,LAMPA,8346.123401,No metro,No
-33.3220677,-70.761881,74,138,3,2,Si,Si,Si,Si,1850,LAMPA,8346.123401,No metro,No
-33.3220677,-70.761881,120,180,3,3,Si,Si,Si,Si,3000,LAMPA,8346.123401,No metro,No
-33.3220677,-70.761881,86.42,148,3,3,Si,Si,Si,Si,2080,LAMPA,8346.123401,No metro,No
-33.325767,-70.763968,55,140,3,2,No,No,No,No,1235.2,LAMPA,8342.637915,No metro,No
-33.619329,-70.67873,75,197,4,3,No,No,No,No,2024.11,SAN BERNARDO,8319.495952,No metro,No
-33.3012464,-70.7428401,139,250,4,3,Si,Si,Si,Si,3500,LAMPA,8280.340573,No metro,No
-33.618716,-70.677949,57,190,3,1,No,No,No,No,2289.98,SAN BERNARDO,8245.924416,No metro,No
-33.6168754,-70.6845833,92,292,3,2,No,No,No,No,1668.95,SAN BERNARDO,8202.026161,No metro,No
-33.60776,-70.70626,90,101,5,3,Si,Si,Si,Si,1827,SAN BERNARDO,8189.100496,No metro,No
-33.3022817,-70.7420605,160,340,4,3,Si,Si,Si,Si,4300,LAMPA,8150.830942,No metro,No
-33.3056826,-70.7458507,113,200,3,3,Si,Si,Si,Si,3000,LAMPA,8142.202281,No metro,No
-33.61634804,-70.68328232,113,230,5,2,Si,Si,Si,Si,2583,SAN BERNARDO,8119.681144,No metro,No
-33.3309457,-70.7639418,75,163,1,3,Si,Si,Si,Si,2275,LAMPA,8106.420836,No metro,No
-33.3030603,-70.741887,131,252,4,3,Si,Si,Si,Si,3600,LAMPA,8079.569489,No metro,No
-33.3030603,-70.741887,131,252,4,3,Si,Si,Si,Si,3600,LAMPA,8079.569489,No metro,No
-33.3032762,-70.7419077,101,190,3,3,Si,Si,Si,Si,2750,LAMPA,8064.212744,No metro,No
-33.3032762,-70.7419077,101,190,3,3,Si,Si,Si,Si,2750,LAMPA,8064.212744,No metro,No
-33.3036677,-70.7419674,93,200,3,3,Si,Si,Si,Si,2495,LAMPA,8037.856147,No metro,No
-33.3036677,-70.7419674,93,200,3,3,Si,Si,Si,Si,2495,LAMPA,8037.856147,No metro,No
-33.3088853,-70.7476631,130,232,4,3,Si,Si,Si,Si,3445,LAMPA,8037.516016,No metro,No
-33.3086701,-70.747352,123,300,4,3,Si,Si,Si,Si,3100,LAMPA,8030.677814,No metro,No
-33.3086701,-70.747352,123,300,4,3,Si,Si,Si,Si,3100,LAMPA,8030.677814,No metro,No
-33.6134158,-70.6893026,75,124,3,3,Si,Si,Si,Si,2714.3109,SAN BERNARDO,8001.272361,No metro,No
-33.304503,-70.7423782,126,240,4,3,Si,Si,Si,Si,3400,LAMPA,8000.298122,No metro,No
-33.304503,-70.7423782,126,240,4,3,Si,Si,Si,Si,3400,LAMPA,8000.298122,No metro,No
-33.6131696,-70.6899182,75,124,3,3,Si,Si,Si,Si,2714.3109,SAN BERNARDO,7997.310973,No metro,No
-33.3087201,-70.7468782,136,296,4,4,Si,Si,Si,Si,4300,LAMPA,7993.719309,No metro,No
-33.3087201,-70.7468782,136,296,4,4,Si,Si,Si,Si,4300,LAMPA,7993.719309,No metro,No
-33.3021938,-70.7390329,112,219,3,3,Si,Si,Si,Si,3050,LAMPA,7970.166471,No metro,No
-33.609882,-70.695693,84,209,4,2,No,No,No,No,2022.27,SAN BERNARDO,7897.005529,No metro,No
-33.3082956,-70.7447999,100,200,3,3,Si,Si,Si,Si,2850,LAMPA,7879.581374,No metro,No
-33.3082956,-70.7447999,100,200,3,3,Si,Si,Si,Si,2850,LAMPA,7879.581374,No metro,No
-33.612852,-70.686336,85,221,3,3,No,No,No,Si,2322.45,SAN BERNARDO,7859.799232,No metro,No
-33.612787,-70.685524,76,194,3,3,No,No,No,No,1970.422023,SAN BERNARDO,7831.262612,No metro,No
-33.3096436,-70.7453277,104,200,3,3,Si,Si,Si,Si,2700,LAMPA,7819.114195,No metro,No
-33.3096436,-70.7453277,104,200,3,3,Si,Si,Si,Si,2700,LAMPA,7819.114195,No metro,No
-33.613434,-70.682483,73,215,3,3,No,No,No,No,2256.06,SAN BERNARDO,7817.68414,No metro,No
-33.325149,-70.757334,95,257,3,3,No,No,No,No,2039.11,LAMPA,7797.539311,No metro,No
-33.6134431,-70.681039,66,116,3,3,Si,Si,Si,Si,2079,SAN BERNARDO,7786.434102,No metro,No
-33.327767,-70.758383,119,304,3,3,No,No,No,No,2405.44,LAMPA,7756.818467,No metro,No
-33.3277735,-70.7583588,107,190,3,3,Si,Si,Si,Si,2850,LAMPA,7754.387924,No metro,No
-33.3278401,-70.7582644,73,138,3,2,Si,Si,Si,Si,1850,LAMPA,7742.900361,No metro,No
-33.3278401,-70.7582644,89,170,3,3,Si,Si,Si,Si,2019.575,LAMPA,7742.900361,No metro,No
-33.597323,-70.500058,81,203,3,3,No,No,No,No,1237.69,PUENTE ALTO,7682.509984,No metro,No
-33.61050474,-70.68791807,56,90,2,1,Si,Si,Si,Si,1866.0915,SAN BERNARDO,7681.640995,No metro,No
-33.6097631,-70.68972507,141,141,3,3,Si,Si,Si,Si,2162.9664,SAN BERNARDO,7668.842046,No metro,No
-33.611838,-70.681542,51,142,3,2,No,No,No,No,1521.23,SAN BERNARDO,7640.839368,No metro,No
-33.6094303,-70.6895735,67,167,3,3,Si,Si,Si,Si,2160.9,SAN BERNARDO,7632.424312,No metro,No
-33.6118581,-70.6804991,51,83,4,2,Si,Si,Si,Si,1696.4451,SAN BERNARDO,7620.080656,No metro,No
-33.325328,-70.754816,106,319,3,2,No,No,No,No,3207.92,LAMPA,7573.685767,No metro,No
-33.609281,-70.688011,67,171,3,3,No,No,No,No,2107.8,SAN BERNARDO,7568.132137,No metro,No
-33.3208173,-70.7512057,100,180,4,3,Si,Si,Si,Si,2150,LAMPA,7528.785657,No metro,No
-33.3208173,-70.7512057,87,160,4,3,Si,Si,Si,Si,2089,LAMPA,7528.785657,No metro,No
-33.6109852,-70.6782222,100,100,2,1,Si,Si,Si,Si,1417.5,SAN BERNARDO,7489.429916,No metro,No
-33.3210189,-70.7502046,109,192,5,3,Si,Si,Si,Si,2021.92,LAMPA,7436.373725,No metro,No
-33.6104095,-70.6773276,60,120,3,2,Si,Si,Si,Si,1946.7,SAN BERNARDO,7416.738103,No metro,No
-33.3227786,-70.7510444,62,115,2,2,Si,Si,Si,Si,1514.68,LAMPA,7400.887686,No metro,No
-33.6093777,-70.6810627,92,72,4,2,Si,Si,Si,Si,1764.3024,SAN BERNARDO,7390.333116,No metro,No
-33.3230067,-70.7510292,81,258,3,2,No,No,No,No,1619.75,LAMPA,7386.50082,No metro,No
-33.3226817,-70.7506598,129,199,3,3,Si,Si,Si,Si,2900,LAMPA,7375.13742,No metro,No
-33.325759,-70.752725,106,353,3,3,No,No,No,No,2405.44,LAMPA,7373.937942,No metro,No
-33.32616,-70.752961,106,296,3,3,No,No,No,No,2397.78,LAMPA,7372.352474,No metro,No
-33.3606486,-70.7618986,44,109,3,1,No,No,No,No,594.27,QUILICURA,7145.248768,No metro,No
-33.3309809,-70.7521066,51,159,3,1,No,No,No,No,854.27,LAMPA,7052.146541,No metro,No
-33.3255797,-70.7485358,106,268,3,3,No,No,No,No,2215.46,LAMPA,7034.850963,No metro,No
-33.3239662,-70.7473611,124,300,3,2,Si,Si,Si,Si,2625.45,LAMPA,7032.517609,No metro,No
-33.360444,-70.760698,44,78,2,1,Si,Si,Si,Si,1260.216,QUILICURA,7026.913053,No metro,No
-33.32724,-70.749148,106,268,3,3,No,No,No,No,1907.7,LAMPA,6993.145193,No metro,No
-33.6031526,-70.6866338,73,126,5,4,Si,Si,Si,Si,2290.2012,SAN BERNARDO,6943.178868,No metro,No
-33.325566,-70.746363,106,268,3,2,No,No,No,No,2463.49,LAMPA,6857.849415,No metro,No
-33.3269441,-70.747303,96.8,180,3,3,Si,Si,Si,Si,2575,LAMPA,6856.048635,No metro,No
-33.59185,-70.70504,90,90,3,2,Si,Si,Si,Si,1492.8732,SAN BERNARDO,6796.360962,No metro,No
-33.6020671,-70.6847996,71,97,3,3,Si,Si,Si,Si,2331,SAN BERNARDO,6783.02716,No metro,No
-33.604475,-70.674335,70,110,3,2,Si,Si,Si,Si,1883.7,SAN BERNARDO,6782.898535,No metro,No
-33.32574863,-70.74549226,92,156,3,3,Si,Si,Si,Si,1995,LAMPA,6776.521415,No metro,No
-33.327042,-70.746006,114,314,3,3,No,No,No,No,2463.49,LAMPA,6743.607187,No metro,No
-33.330305,-70.748023,67,161,3,2,No,No,No,No,1706.91,LAMPA,6734.1115,No metro,No
-33.5904027,-70.511301,128,214.4,3,2,Si,Si,Si,Si,2550,PUENTE ALTO,6708.584417,No metro,No
-33.587585,-70.708718,80,326,3,2,No,No,No,No,1978.18,SAN BERNARDO,6697.084358,No metro,No
-33.602149,-70.68131,44,152,2,1,No,No,No,No,913.4781205,SAN BERNARDO,6694.275174,No metro,No
-33.324955,-70.743862,129,378,3,3,No,No,No,No,3887.42,LAMPA,6692.956018,No metro,No
-33.60344,-70.67472,61,169,2,2,No,No,No,No,1685.47,SAN BERNARDO,6686.368351,No metro,No
-33.6034855,-70.6738952,86,120,3,2,Si,Si,Si,Si,2016,SAN BERNARDO,6678.635609,No metro,No
-33.3306876,-70.7474889,54,102,3,1,Si,Si,Si,Si,1385,LAMPA,6668.582085,No metro,No
-33.6017672,-70.6801809,60,82,4,2,Si,Si,Si,Si,1197,SAN BERNARDO,6629.555472,No metro,No
-33.327344,-70.744558,105,258,3,3,No,No,No,No,2366.97,LAMPA,6607.69184,No metro,No
-33.59814,-70.689327,36,134,2,1,No,No,No,No,699.03,SAN BERNARDO,6567.743558,No metro,No
-33.5904966,-70.5131326,120,120,4,3,Si,Si,Si,Si,3231.32,PUENTE ALTO,6526.45301,No metro,No
-33.5904966,-70.5131326,120,120,4,3,Si,Si,Si,Si,3235.07,PUENTE ALTO,6526.45301,No metro,No
-33.6021703,-70.6711654,110,130,4,2,Si,Si,Si,Si,1638,SAN BERNARDO,6514.486455,No metro,No
-33.6017107,-70.6717927,100,220,4,2,Si,Si,Si,Si,1628.5878,SAN BERNARDO,6475.641024,No metro,No
-33.6017107,-70.6717927,80,100,4,2,Si,Si,Si,Si,1669.5,SAN BERNARDO,6475.641024,No metro,No
-33.3677649,-70.7552518,53,79,3,2,Si,Si,Si,Si,1551.0312,QUILICURA,6468.046689,No metro,No
-33.3677649,-70.7552518,53,79,3,2,Si,Si,Si,Si,1551.0312,QUILICURA,6468.046689,No metro,No
-33.3689238,-70.7546355,71,71,2,1,Si,Si,Si,Si,1454.0976,QUILICURA,6411.59809,No metro,No
-33.3689238,-70.7546355,71,71,2,1,Si,Si,Si,Si,1454.0976,QUILICURA,6411.59809,No metro,No
-33.3689238,-70.7546355,71,71,2,1,Si,Si,Si,Si,1454.0976,QUILICURA,6411.59809,No metro,No
-33.59991142,-70.67816556,123,168,2,1,Si,Si,Si,Si,1441.9755,SAN BERNARDO,6403.125691,No metro,No
-33.5133861,-70.5217289,120,331,3,3,Si,Si,Si,Si,8100,LA FLORIDA,6389.726853,No metro,No
-33.5997581,-70.6782238,123,168,2,1,Si,Si,Si,Si,1441.9755,SAN BERNARDO,6389.410986,No metro,No
-33.367058,-70.495797,144,174,4,4,Si,Si,Si,Si,14900,LAS CONDES,6384.63858,No metro,No
-33.327059,-70.741114,102,279,4,2,No,No,No,No,2098.09,LAMPA,6346.86024,No metro,No
-33.5141073,-70.5226833,130,454,3,4,Si,Si,Si,Si,9180,LA FLORIDA,6331.791094,No metro,No
-33.597831,-70.683001,54,165,3,1,No,No,No,No,823.41,SAN BERNARDO,6325.088161,No metro,No
-33.5191137,-70.5256334,105,316,3,3,Si,Si,Si,Si,8100,LA FLORIDA,6296.799496,No metro,No
-33.3025928,-70.6905244,131,264,3,3,Si,Si,Si,Si,7800,COLINA,6290.725961,No metro,No
-33.3683657,-70.753265,53,79,3,1,Si,Si,Si,Si,1454.0976,QUILICURA,6271.950217,No metro,No
-33.3683657,-70.753265,53,79,3,1,Si,Si,Si,Si,1454.0976,QUILICURA,6271.950217,No metro,No
-33.3683657,-70.753265,53,79,3,1,Si,Si,Si,Si,1455.7824,QUILICURA,6271.950217,No metro,No
-33.511246,-70.522282,120,244,3,3,Si,Si,Si,Si,7700,LA FLORIDA,6256.139047,No metro,No
-33.517574,-70.525596,150,355,4,3,Si,Si,Si,Si,9600,LA FLORIDA,6225.255234,No metro,No
-33.6025369,-70.5141058,86,160,3,3,Si,Si,Si,Si,2221.535,PUENTE ALTO,6219.360039,No metro,No
-33.6025369,-70.5141058,140,210,3,3,Si,Si,Si,Si,2800,PUENTE ALTO,6219.360039,No metro,No
-33.3678743,-70.752169,75,88,3,1,Si,Si,Si,Si,1609.2,QUILICURA,6160.377151,No metro,No
-33.576122,-70.712209,53,173,3,2,No,No,No,No,1142.41,SAN BERNARDO,6153.929541,No metro,No
-33.3543858,-70.7511089,110,70,4,2,Si,Si,Si,Si,1647.972,QUILICURA,6151.033528,No metro,No
-33.556133,-70.797196,86,229,3,2,No,No,No,No,3102.8,MAIPU,6120.430299,No metro,No
-33.5681946,-70.775342,94,255,4,3,No,No,No,No,2647.33,MAIPU,6103.574567,No metro,No
-33.60220071,-70.51539595,71,117,4,2,Si,Si,Si,Si,1845,PUENTE ALTO,6095.166505,No metro,No
-33.6019249,-70.5154778,72,120,3,3,Si,Si,Si,Si,1912.5,PUENTE ALTO,6090.444141,No metro,No
-33.6019249,-70.5154778,94,180,3,3,Si,Si,Si,Si,2338.5,PUENTE ALTO,6090.444141,No metro,No
-33.6019249,-70.5154778,72,120,3,3,Si,Si,Si,Si,1912.5,PUENTE ALTO,6090.444141,No metro,No
-33.6019249,-70.5154778,94,154,3,3,Si,Si,Si,Si,2500,PUENTE ALTO,6090.444141,No metro,No
-33.6019249,-70.5154778,94,180,3,3,Si,Si,Si,Si,2338.5,PUENTE ALTO,6090.444141,No metro,No
-33.3633614,-70.7513865,136,176,3,2,Si,Si,Si,Si,3295.9512,QUILICURA,6081.311545,No metro,No
-33.5765899,-70.7108182,70,120,3,2,Si,Si,Si,Si,1355.4576,SAN BERNARDO,6076.595191,No metro,No
-33.356157,-70.750614,46,115,2,1,No,No,No,No,1115.57,QUILICURA,6072.603773,No metro,No
-33.568042,-70.774753,95,254,3,3,No,No,No,No,2870.07,MAIPU,6071.536261,No metro,No
-33.5144975,-70.525756,119,351,4,3,Si,Si,Si,Si,9000,LA FLORIDA,6070.342766,No metro,No
-33.5675506,-70.7759197,80,110,3,3,Si,Si,Si,Si,2058.0318,MAIPU,6059.973118,No metro,No
-33.5675506,-70.7759197,80,110,3,3,Si,Si,Si,Si,2058.0318,MAIPU,6059.973118,No metro,No
-33.5675506,-70.7759197,80,110,3,3,Si,Si,Si,Si,2060.4144,MAIPU,6059.973118,No metro,No
-33.60226194,-70.51583129,72,120,3,3,Si,Si,Si,Si,2000,PUENTE ALTO,6051.21151,No metro,No
-33.5662889,-70.7788561,101,123,4,3,Si,Si,Si,Si,2488.1208,MAIPU,6040.198552,No metro,No
-33.5671932,-70.7761427,78,128,3,3,Si,Si,Si,Si,1978.68,MAIPU,6033.070244,No metro,No
-33.3513162,-70.7491827,51,79,4,1,Si,Si,Si,Si,1473.48,QUILICURA,6026.461834,No metro,No
-33.3595656,-70.7505103,80,80,3,1,Si,Si,Si,Si,1647.972,QUILICURA,6019.25514,No metro,No
-33.563027,-70.7849273,100.26,146.15,3,2,Si,Si,Si,Si,2384.2434,MAIPU,5994.981046,No metro,No
-33.5652124,-70.7798407,143,116,4,2,Si,Si,Si,Si,2630.298,MAIPU,5976.907374,No metro,No
-33.3627075,-70.7500907,72,98,2,3,Si,Si,Si,Si,1454.0976,QUILICURA,5954.521617,No metro,No
-33.559919,-70.789411,46,174,2,1,No,No,No,No,1323.66,MAIPU,5953.546204,No metro,No
-33.60243,-70.5168018,92,176,3,3,Si,Si,Si,Si,2490.81,PUENTE ALTO,5952.843001,No metro,No
-33.60243,-70.5168018,92,176,3,3,Si,Si,Si,Si,2490.81,PUENTE ALTO,5952.843001,No metro,No
-33.5596241,-70.7897661,75,159,4,2,Si,Si,Si,Si,1863.18,MAIPU,5948.320177,No metro,No
-33.354108,-70.7489592,83,77,3,3,Si,Si,Si,Si,1651.2696,QUILICURA,5944.989577,No metro,No
-33.354108,-70.7489592,83,77,3,3,Si,Si,Si,Si,1666.7784,QUILICURA,5944.989577,No metro,No
-33.354108,-70.7489592,83,77,3,3,Si,Si,Si,Si,1675.116,QUILICURA,5944.989577,No metro,No
-33.519702,-70.5302816,119,340,3,3,Si,Si,Si,Si,9700,LA FLORIDA,5928.83719,No metro,No
-33.519702,-70.5302816,172,331,3,3,Si,Si,Si,Si,9050,LA FLORIDA,5928.83719,No metro,No
-33.519702,-70.5302816,120,375,3,3,Si,Si,Si,Si,9990,LA FLORIDA,5928.83719,No metro,No
-33.5566189,-70.7932854,125,125,4,1,Si,Si,Si,Si,2273.7,MAIPU,5909.265344,No metro,No
-33.60263397,-70.51725626,72,120,3,3,Si,Si,Si,Si,1925.33,PUENTE ALTO,5905.296146,No metro,No
-33.3602163,-70.7492204,82,86,4,1,Si,Si,Si,Si,1688.4,QUILICURA,5884.708365,No metro,No
-33.51748,-70.529614,180,416,5,5,Si,Si,Si,Si,10200,LA FLORIDA,5870.342686,No metro,No
-33.350449,-70.747125,51,133,2,1,No,No,No,No,1296.33,QUILICURA,5848.388493,No metro,No
-33.353468,-70.7477391,73,77,3,1,Si,Si,Si,Si,1512.2592,QUILICURA,5838.140829,No metro,No
-33.563938,-70.778472,92,230,3,3,No,No,No,No,3616.52,MAIPU,5807.351784,No metro,No
-33.3568066,-70.7480256,85,90,3,2,Si,Si,Si,Si,1706.1408,QUILICURA,5806.902356,No metro,No
-33.3640331,-70.7484645,47,89,3,2,Si,Si,Si,Si,1357.1568,QUILICURA,5787.209395,No metro,No
-33.357132,-70.747865,60,172,3,2,No,No,No,No,1568.76,QUILICURA,5786.228426,No metro,No
-33.552015,-70.796323,51,131,3,2,No,No,No,No,1659.999995,MAIPU,5756.206591,No metro,No
-33.633183,-70.628359,56,166,3,1,No,No,No,No,1095.999993,PUENTE ALTO,5752.678995,No metro,No
-33.35676,-70.747106,60,172,3,2,No,No,No,No,1797.88,QUILICURA,5716.705892,No metro,No
-33.5521203,-70.7955617,40,152,2,1,Si,Si,Si,Si,1565.7708,MAIPU,5712.229591,No metro,No
-33.5551198,-70.7912196,85,130,1,2,Si,Si,Si,Si,2576.9766,MAIPU,5664.536712,No metro,No
-33.4974418,-70.5236261,230,500,5,3,Si,Si,Si,Si,14430,PENALOLEN,5659.592245,No metro,No
-33.504948,-70.526467,150,450,3,2,No,No,No,No,9233.37,PENALOLEN,5649.274849,No metro,No
-33.5565388,-70.7882506,82,134,3,2,Si,Si,Si,Si,2369.4,MAIPU,5607.509477,No metro,No
-33.562031,-70.777316,134,304,3,3,No,No,No,No,3119.81,MAIPU,5587.543522,No metro,No
-33.5502593,-70.7957068,50,60,3,1,Si,Si,Si,Si,1288.4916,MAIPU,5586.403196,No metro,No
-33.5502593,-70.7957068,50,60,3,1,Si,Si,Si,Si,1306.2588,MAIPU,5586.403196,No metro,No
-33.5604963,-70.7807493,103,260,3,3,No,No,No,No,2644.65,MAIPU,5582.084995,No metro,No
-33.5595387,-70.7826309,127,134,5,3,Si,Si,Si,Si,3293.4,MAIPU,5579.482466,No metro,No
-33.5595387,-70.7826309,108,152,4,3,Si,Si,Si,Si,3069,MAIPU,5579.482466,No metro,No
-33.5595387,-70.7826309,112,122,4,2,Si,Si,Si,Si,2224.2,MAIPU,5579.482466,No metro,No
-33.5611676,-70.7791539,104,150,3,3,Si,Si,Si,Si,3300,MAIPU,5577.630534,No metro,No
-33.3622308,-70.746285,47,87,2,1,Si,Si,Si,Si,1581.4728,QUILICURA,5576.990178,No metro,No
-33.3622308,-70.746285,47,87,2,1,Si,Si,Si,Si,1582.6392,QUILICURA,5576.990178,No metro,No
-33.3622308,-70.746285,47,87,2,1,Si,Si,Si,Si,1585.8288,QUILICURA,5576.990178,No metro,No
-33.55107,-70.794654,68,60,4,2,Si,Si,Si,Si,1379.4,MAIPU,5573.468911,No metro,No
-33.55107,-70.794654,68,60,4,2,Si,Si,Si,Si,1379.4,MAIPU,5573.468911,No metro,No
-33.5624603,-70.7755082,93,144,3,3,Si,Si,Si,Si,3425.4,MAIPU,5564.837333,No metro,No
-33.5592808,-70.7825476,104,150,3,3,Si,Si,Si,Si,3300,MAIPU,5552.750166,No metro,No
-33.3629828,-70.7459806,85,80,3,2,Si,Si,Si,Si,1434.708,QUILICURA,5542.678865,No metro,No
-33.506019,-70.528044,165,503,5,4,Si,Si,Si,Si,12590,PENALOLEN,5533.209674,No metro,No
-33.3129927,-70.67380428,99,200,3,3,Si,Si,Si,Si,7200,COLINA,5513.149566,No metro,No
-33.3550149,-70.7446946,53,100,2,1,Si,Si,Si,Si,1803.0744,QUILICURA,5509.059004,No metro,No
-33.3550149,-70.7446946,53,100,2,1,Si,Si,Si,Si,1805.1696,QUILICURA,5509.059004,No metro,No
-33.3513594,-70.7437392,70,160,3,1,Si,Si,Si,Si,2268,QUILICURA,5497.783375,No metro,No
-33.3541038,-70.7443293,109,85,4,2,Si,Si,Si,Si,2055.1176,QUILICURA,5491.383368,No metro,No
-33.5574674,-70.7844702,108,172,5,2,Si,Si,Si,Si,2363.7108,MAIPU,5486.105088,No metro,No
-33.5916272,-70.6721251,70,100,3,2,Si,Si,Si,Si,1436.4,SAN BERNARDO,5479.68907,No metro,No
-33.5192592,-70.535383,131.25,282.65,5,3,Si,Si,Si,Si,8500,LA FLORIDA,5479.527903,No metro,No
-33.5192592,-70.535383,140,330,5,3,Si,Si,Si,Si,6950,LA FLORIDA,5479.527903,No metro,No
-33.5192592,-70.535383,140,330,5,3,Si,Si,Si,Si,6950,LA FLORIDA,5479.527903,No metro,No
-33.5917233,-70.6707085,120,120,4,2,Si,Si,Si,Si,1526.7987,SAN BERNARDO,5471.057178,No metro,No
-33.3503028,-70.7429822,72,192,2,2,Si,Si,Si,Si,2872.8,QUILICURA,5453.161906,No metro,No
-33.3620117,-70.745015,72,83,3,1,Si,Si,Si,Si,1850.4,QUILICURA,5451.571748,No metro,No
-33.559967,-70.778363,109,291,3,3,No,No,No,No,4260.3,MAIPU,5436.088807,No metro,No
-33.356738,-70.744222,52,52,2,1,No,No,No,No,1273.333138,QUILICURA,5432.229713,No metro,No
-33.5911774,-70.6718539,75,104,3,1,Si,Si,Si,Si,1190.7,SAN BERNARDO,5431.372569,No metro,No
-33.3612344,-70.7446435,65,147,3,2,No,No,No,No,1360.11,QUILICURA,5420.061254,No metro,No
-33.5042383,-70.5287879,162,501,5,4,Si,Si,Si,Si,13990,PENALOLEN,5406.58763,No metro,No
-33.3593357,-70.7441771,64,72,2,2,Si,Si,Si,Si,1851.5448,QUILICURA,5391.962225,No metro,No
-33.3593357,-70.7441771,64,72,2,2,Si,Si,Si,Si,1851.5448,QUILICURA,5391.962225,No metro,No
-33.5501866,-70.7925653,100,81,3,2,Si,Si,Si,Si,1510.641,MAIPU,5368.048282,No metro,No
-33.5551947,-70.5320992,139,221,4,3,Si,Si,Si,Si,2733,PUENTE ALTO,5353.834254,No metro,No
-33.5551947,-70.5320992,139,221,4,3,Si,Si,Si,Si,2733,PUENTE ALTO,5353.834254,No metro,No
-33.5551947,-70.5320992,139,221,4,3,Si,Si,Si,Si,2733,PUENTE ALTO,5353.834254,No metro,No
-33.6099623,-70.5224514,50,144,3,2,Si,Si,Si,Si,1240.11,PUENTE ALTO,5345.001047,No metro,No
-33.5901493,-70.6724722,85,70,3,2,Si,Si,Si,Si,1115.1,SAN BERNARDO,5338.556882,No metro,No
-33.5493406,-70.7929866,90,143,3,3,Si,Si,Si,Si,2838,MAIPU,5333.319248,No metro,No
-33.3613286,-70.7436313,66,157,3,2,No,No,No,No,1246.76,QUILICURA,5318.41404,No metro,No
-33.6077424,-70.5228701,56,139,3,2,No,No,No,No,1518.76,PUENTE ALTO,5306.152139,No metro,No
-33.6077424,-70.5228701,56,139,3,2,No,No,No,No,1518.76,PUENTE ALTO,5306.152139,No metro,No
-33.348843,-70.74089,78,109,3,3,Si,Si,Si,Si,2326.5504,QUILICURA,5296.634299,No metro,No
-33.548304,-70.793373,124,267,3,4,No,No,No,No,2738.03,MAIPU,5283.810845,No metro,No
-33.36108,-70.74326,46,132,3,1,No,No,No,No,972.84,QUILICURA,5283.420862,No metro,No
-33.6224198,-70.627051,50,129,2,1,No,No,No,No,725.42,PUENTE ALTO,5273.935323,No metro,No
-33.350218,-70.740939,61,165,3,2,No,No,No,No,1487.11,QUILICURA,5259.702566,No metro,No
-33.3567417,-70.7424652,69,100,3,1,Si,Si,Si,Si,1483.1784,QUILICURA,5258.864779,No metro,No
-33.350389,-70.740949,61,166,3,2,No,No,No,No,1126.23,QUILICURA,5255.717425,No metro,No
-33.5546736,-70.533168,140,228,4,3,Si,Si,Si,Si,3231.32,PUENTE ALTO,5254.092402,No metro,No
-33.5546736,-70.533168,140,228,4,3,Si,Si,Si,Si,3184.5,PUENTE ALTO,5254.092402,No metro,No
-33.5546736,-70.533168,140,228,4,3,Si,Si,Si,Si,3250,PUENTE ALTO,5254.092402,No metro,No
-33.4985424,-70.5289083,148,352,4,3,Si,Si,Si,Si,11750,PENALOLEN,5250.992922,No metro,No
-33.350543,-70.740943,61,166,3,2,No,No,No,No,1500,QUILICURA,5250.735256,No metro,No
-33.350543,-70.740943,61,166,3,2,No,No,No,No,2050,QUILICURA,5250.735256,No metro,No
-33.36224,-70.742845,45,133,2,1,No,No,No,No,1104.58,QUILICURA,5233.56318,No metro,No
-33.5151208,-70.535631,140,400,3,4,Si,Si,Si,Si,9700,LA FLORIDA,5232.631771,No metro,No
-33.5151208,-70.535631,140,400,3,4,Si,Si,Si,Si,9700,LA FLORIDA,5232.631771,No metro,No
-33.5151208,-70.535631,140,400,3,4,Si,Si,Si,Si,9700,LA FLORIDA,5232.631771,No metro,No
-33.547419,-70.793504,79,187,3,3,No,No,No,No,1961.54,MAIPU,5229.115502,No metro,No
